編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLRJRHGGFAO17DA,,16.78,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPQPMLRJRHGGFAO66DA,,55.36,集合住宅,鋼筋混凝土造,110年6月11日,十四層,十層 陽台 雨遮
RPQPMLRJRHGGFAO66DA,,62.74,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPQPMLRJRHGGFAO66DA,,2.67,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPQPMLRJRHGGFAO66DA,,16.03,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPOOMLRJRHGGFAO98DA,,55.36,集合住宅,鋼筋混凝土造,110年6月11日,十四層,四層 陽台 雨遮
RPOOMLRJRHGGFAO98DA,,58.12,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPOOMLRJRHGGFAO98DA,,2.67,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPOOMLRJRHGGFAO98DA,,16.03,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPPOMLPJRHGGFAO88DA,7,44.67,共有部分,鋼筋混凝土造,103年10月30日,十二層,
RPROMLRJRHGGFAO66DA,,55.36,集合住宅,鋼筋混凝土造,110年6月11日,十四層,七層 陽台 雨遮
RPROMLRJRHGGFAO66DA,,62.74,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPROMLRJRHGGFAO66DA,,2.67,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPROMLRJRHGGFAO66DA,,16.03,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPWNMLRJRHGGFAO07DA,,56.01,集合住宅,鋼筋混凝土造,110年6月11日,十四層,九層 陽台 雨遮
RPWNMLRJRHGGFAO07DA,,63.02,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPWNMLRJRHGGFAO07DA,,2.83,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPWNMLRJRHGGFAO07DA,,16.95,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPROMLPJRHGGFAO09DA,7,44.67,共有部分,鋼筋混凝土造,103年10月30日,十二層,
SPROMLPJRHGGFAO56DA,7,44.67,共有部分,鋼筋混凝土造,103年10月30日,十二層,
TPROMLPJRHGGFAO66DA,7,42.66,共有部分,鋼筋混凝土造,103年10月30日,十二層,
RPSQMLQLQHGGFAO96DA,,57.63,住工用,加強磚造,,一層,一層
RPXPMLLMQHGGFAO96DA,,72.14,集合住宅,鋼筋混凝土造,110年6月11日,十四層,七層 陽台 雨遮
RPXPMLLMQHGGFAO96DA,,64.36,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPXPMLLMQHGGFAO96DA,,3.57,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPXPMLLMQHGGFAO96DA,,21.44,共有部分,鋼筋混凝土造,110年6月11日,十四層,
RPTQMLQLQHGGFAO07DA,,31.19,住家用,磚造,,一層,一層
RPWQMLQJQHGGFAO17DA,2,269.19,停車空間、集合住宅、樓梯間,鋼筋混凝土造,108年4月3日,四層,一層 二層 三層 四層 陽台 地下一層 見其他登記事項
RPWQMLQJQHGGFAO17DA,2,26.49,共有部分,鋼筋混凝土造,108年4月3日,七層,
RPWNMLQLQHGGFAO07DA,2,280.62,停車空間、集合住宅、樓梯間,鋼筋混凝土造,108年4月3日,四層,一層 二層 三層 四層 陽台 雨遮 地下一層 見其他登記事項
RPWNMLQLQHGGFAO07DA,2,26.77,共有部分,鋼筋混凝土造,108年4月3日,七層,
RPSSMLTLOHGGFAO27DA,40,193.90,住家用,鋼筋混凝土造,69年12月5日,二層,一層 二層 騎樓 地下層
RPQPMLRLQHGGFAO76DA,,97.90,住家用,加強磚造,,二層,一層 二層
RPSOMLRLPHGGFAO76DA,,78.38,住家用,鋼筋混凝土造,,四層,三層
RPSOMLRLPHGGFAO76DA,,60.20,住家用,鋼筋混凝土造,,四層,四層
RPSOMLRLPHGGFAO76DA,,9.12,共有部分,鋼筋混凝土造,,四層,
RPSOMLRLPHGGFAO76DA,,9.12,共有部分,鋼筋混凝土造,,四層,
RPVNMLSJQHGGFAO96DA,,371.54,騎樓、店鋪、集合住宅、停車空間、樓梯間,鋼筋混凝土造,110年5月11日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項
RPWNMLSJQHGGFAO07DA,,331.18,集合住宅、停車空間、樓梯間,鋼筋混凝土造,110年5月11日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項
RPXNMLPJQHGGFAO86DA,,246.45,店舖（飲食店）、住宅、樓梯間,鋼筋混凝土造,110年5月31日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項
RPOOMLSJQHGGFAO98DA,,331.18,集合住宅、停車空間、樓梯間,鋼筋混凝土造,110年5月11日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項
RPSOMLQKQHGGFAO66DA,,165.40,住宅,鋼筋混凝土造,110年7月5日,四層,一層 二層 三層 四層 陽台
RPPOMLSJQHGGFAO09DA,,331.18,集合住宅、停車空間、樓梯間,鋼筋混凝土造,110年5月11日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項
RPPQMLTJQHGGFAO76DA,2,134.04,集合住宅,鋼筋混凝土造,108年4月26日,二十八層,十二層 陽台
RPPQMLTJQHGGFAO76DA,2,100.06,共有部分,鋼筋混凝土造,108年4月26日,二十八層,
RPUSMLRKQHGGFAO37DA,,331.18,集合住宅、停車空間、樓梯間,鋼筋混凝土造,110年5月11日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項
RPUOMLKKQHGGFAO88DA,4,265.29,停車空間、集合住宅、梯間,鋼筋混凝土造,107年1月22日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項
RPSQMLTJQHGGFAO07DA,2,134.04,集合住宅,鋼筋混凝土造,108年4月26日,二十八層,二十一層 陽台
RPSQMLTJQHGGFAO07DA,2,100.06,共有部分,鋼筋混凝土造,108年4月26日,二十八層,
RPPNMLMLQHGGFAO58DA,,331.18,集合住宅、停車空間、樓梯間,鋼筋混凝土造,110年5月11日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項
RPXNMLPJRHGGFAO96DA,7,.07,店舖,鋼筋混凝土造,103年10月30日,十二層,一層
RPXNMLPJRHGGFAO96DA,7,121.21,集合住宅,鋼筋混凝土造,103年10月30日,十二層,二層 陽台 雨遮
RPXNMLPJRHGGFAO96DA,7,.12,店舖,鋼筋混凝土造,103年10月30日,十層,一層
RPXNMLPJRHGGFAO96DA,7,7.78,共有部分,鋼筋混凝土造,103年10月30日,十二層,
RPXNMLPJRHGGFAO96DA,7,7.94,共有部分,鋼筋混凝土造,103年10月30日,十二層,
RPXNMLPJRHGGFAO96DA,7,21.05,共有部分,鋼筋混凝土造,103年10月30日,十二層,
RPXNMLPJRHGGFAO96DA,7,102.11,共有部分,鋼筋混凝土造,103年10月30日,十二層,
RPXNMLPJRHGGFAO96DA,7,12.75,共有部分,鋼筋混凝土造,103年10月30日,十一層,
RPTOMLKMQHGGFAO98DA,10,42.76,集合住宅,鋼筋混凝土造,101年2月21日,十一層,四層 陽台
RPTOMLKMQHGGFAO98DA,10,23.04,共有部分,鋼筋混凝土造,101年2月21日,十一層,
RPTPMLMJRHGGFAO09DA,7,22.75,集合住宅,鋼筋混凝土造,103年10月20日,十一層,八層 雨遮
RPTPMLMJRHGGFAO09DA,7,28.28,共有部分,鋼筋混凝土造,103年10月20日,十一層,
RPSOMLLKRHGGFAO88DA,6,81.16,集合住宅,鋼筋混凝土造,104年9月27日,十四層,九層 陽台 雨遮
RPSOMLLKRHGGFAO88DA,6,52.00,共有部分,鋼筋混凝土造,104年9月27日,十四層,
RPSOMLLKRHGGFAO88DA,6,13.26,共有部分,鋼筋混凝土造,104年9月27日,十四層,
RPQPMLLKRHGGFAO78DA,,127.86,住家用,鋼筋混凝土造,,三層,一層 二層 三層 屋頂突出物
RPWNMLKKRHGGFAO09DA,29,14.18,見使用執照,鋼筋混凝土造,81年6月17日,五層,地下層
RPWNMLKKRHGGFAO09DA,29,88.16,住家用,鋼筋混凝土造,81年6月17日,五層,五層 陽台
RPWNMLKKRHGGFAO09DA,29,11.30,共有部分,鋼筋混凝土造,81年6月17日,五層,
RPVNMLKKRHGGFAO98DA,14,330.76,停車空間、住宅、機械室,鋼筋混凝土造,95年12月5日,三層,一層 二層 三層 陽台 雨遮 地下一層
RPVNMLKKRHGGFAO98DA,14,34.02,共同使用,鋼筋混凝土造,95年12月5日,三層,
RPRNMLLKRHGGFAO78EA,1,53.67,集合住宅,鋼筋混凝土造,110年1月4日,二十四層,十八層 陽台 雨遮
RPRNMLLKRHGGFAO78EA,1,55.94,共有部分,鋼筋混凝土造,110年1月4日,二十四層,
RPVPMLNKRHGGFAO96EA,26,11.30,共有部分,鋼筋混凝土造,84年10月2日,八層,
RPVPMLNKRHGGFAO96EA,26,23.82,共有部分,鋼筋混凝土造,84年10月2日,八層,
RPVPMLNKRHGGFAO96EA,26,100.56,住家用,鋼筋混凝土造,84年10月2日,八層,五層 陽台
RPPNMLOKRHGGFAO88EA,13,26.52,辦公室,鋼筋混凝土造,97年12月30日,十層,九層 陽台 雨遮
RPPNMLOKRHGGFAO88EA,13,12.35,停車空間、機械室、樓梯間,鋼筋混凝土造,97年12月30日,十層,
RPPNMLOKRHGGFAO88EA,13,4.22,樓梯間,鋼筋混凝土造,97年12月30日,十層,
RPTNMLNKRHGGFAO56EA,8,93.44,集合住宅,鋼筋混凝土造,102年4月8日,十四層,七層 陽台 雨遮
RPTNMLNKRHGGFAO56EA,8,21.67,共有部分,鋼筋混凝土造,102年4月8日,十四層,
RPTNMLNKRHGGFAO56EA,8,56.72,共有部分,鋼筋混凝土造,102年4月8日,十四層,
RPPPMLNKRHGGFAO98EA,31,166.47,住家用,鋼筋混凝土造,79年1月17日,二層,一層 二層 陽台 平台 屋頂突出物
RPTNMLOKRHGGFAO66EA,14,.34,管理室〈防災中心〉,鋼筋混凝土造,96年11月1日,二十九層,二層 陽台
RPTNMLOKRHGGFAO66EA,14,5.88,管理室〈大樓休閒中心〉,鋼筋混凝土造,96年11月1日,二十九層,一層 二層 三層 四層 陽台 騎樓
RPSNMLNKRHGGFAO09EA,8,64.99,集合住宅,鋼筋混凝土造,102年4月8日,十四層,三層 陽台 雨遮
RPTNMLOKRHGGFAO66EA,14,112.44,集合住宅,鋼筋混凝土造,96年11月1日,二十九層,十七層 陽台
RPSNMLNKRHGGFAO09EA,8,15.07,共有部分,鋼筋混凝土造,102年4月8日,十四層,
RPTNMLOKRHGGFAO66EA,14,60.89,管理室、中繼泵浦室、梯間、機房、防空避難室兼停車空間,鋼筋混凝土造,96年11月1日,二十九層,
RPSNMLNKRHGGFAO09EA,8,51.29,共有部分,鋼筋混凝土造,102年4月8日,十四層,
RPTNMLOKRHGGFAO66EA,14,20.04,梯間,鋼筋混凝土造,96年11月1日,二十九層,
RPTNMLOKRHGGFAO66EA,14,.00,梯間,鋼筋混凝土造,96年11月1日,二十九層,
RPTNMLOKRHGGFAO66EA,14,3.35,梯間,鋼筋混凝土造,96年11月1日,二十九層,
RPSOMLNKRHGGFAO09DA,30,177.85,住商用,鋼筋混凝土造,81年1月16日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPUPMLNKRHGGFAO76DA,37,85.17,住商用,鋼筋混凝土造,73年6月27日,三層,一層 二層 三層 陽台 屋頂突出物 地下層
RPUOMLNKRHGGFAO66DA,23,86.73,住家用,鋼筋混凝土造,87年7月18日,二十層,十層 陽台 花台
RPUOMLNKRHGGFAO66DA,23,25.44,防空避難室、停車空間,鋼筋混凝土造,87年7月18日,二十二層,
RPUOMLNKRHGGFAO66DA,23,1.45,社區活動中心,鋼筋混凝土造,87年6月23日,二十一層,一層 陽台 地下一層 地下二層 地下三層
RPUOMLNKRHGGFAO66DA,23,.29,社區活動中心,鋼筋混凝土造,87年6月23日,二十一層,一層 陽台
RPPNMLPKRHGGFAO88DA,33,1236.54,見使用執照,,77年4月8日,二層,一層 二層 屋頂突出物 夾層 地下一層
RPSPMLLKRHGGFAO98DA,27,108.19,住家用,鋼筋混凝土造,83年4月15日,七層,三層 陽台
RPSPMLLKRHGGFAO98DA,27,45.34,共有部分,鋼筋混凝土造,83年4月15日,七層,
RPXNMLNKRHGGFAO86DA,23,169.79,工業用,鋼造,87年5月20日,二層,一層 二層 屋頂突出物
RPVNMLOKRHGGFAO76DA,3,74.73,集合住宅,鋼筋混凝土造,107年5月16日,七層,七層 陽台 雨遮
RPVNMLOKRHGGFAO76DA,3,75.06,共有部分,鋼筋混凝土造,107年5月16日,七層,
RPOOMLNKRHGGFAO68DA,,92.16,住家用,加強磚造,,二層,一層 二層 騎樓
RPVNMLNKRHGGFAO66DA,23,.85,社區活動中心,鋼筋混凝土造,87年6月23日,二十一層,一層 陽台 地下一層 地下二層 地下三層
RPVNMLNKRHGGFAO66DA,23,.17,社區活動中心,鋼筋混凝土造,87年6月23日,二十一層,一層 陽台
RPVNMLNKRHGGFAO66DA,23,53.52,住家用,鋼筋混凝土造,87年6月23日,二十一層,十一層 陽台 花台
RPVNMLNKRHGGFAO66DA,23,15.68,共有部分,鋼筋混凝土造,87年6月23日,二十二層,
RPPPMLLKRHGGFAO68DA,26,87.97,住家用,鋼筋混凝土造,85年1月25日,十二層,二層 陽台 花台
RPPPMLLKRHGGFAO68DA,26,23.23,共有部分,鋼筋混凝土造,85年1月25日,十二層,
RPPOMLTJRHGGFAO66DA,45,197.63,住家用,加強磚造,65年12月31日,三層,一層 二層 三層
RPVPMLTJRHGGFAO37DA,14,172.91,集合住宅,鋼筋混凝土造,96年12月20日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項 見其他登記事項
RPVPMLTJRHGGFAO37DA,14,.05,管理員室,鋼筋混凝土造,96年12月20日,十三層,一層
RPVPMLTJRHGGFAO37DA,14,32.49,防空避難室兼停車空間、停車空間、廣場式頂蓋型開放空間、沿街步道式頂蓋型開放空間、管理員室、集合住宅,鋼筋混凝土造,96年12月20日,十三層,
RPVPMLTJRHGGFAO37DA,14,54.23,防空避難室兼停車空間、停車空間、廣場式頂蓋型開放空間、沿街步道式頂蓋型開放空間、管理員室、集合住宅,鋼筋混凝土造,96年12月20日,十三層,
RPVPMLTJRHGGFAO37DA,14,.94,集合住宅（梯間）,鋼筋混凝土造,96年12月20日,十三層,
RPXOMLTJRHGGFAO47DA,26,206.91,住家用,鋼筋混凝土造,84年9月8日,五層,一層 二層 三層 四層 五層 陽台 露台 雨遮
RPQQMLSJRHGGFAO86DA,32,102.59,住商用,鋼筋混凝土造,78年8月15日,七層,一層 二層 陽台 騎樓
RPQQMLSJRHGGFAO86DA,32,11.48,共有部分,鋼筋混凝土造,78年8月15日,七層,
RPQQMLSJRHGGFAO86DA,,15.17,共有部分,鋼筋混凝土造,,七層,
RPSOMLPLQHGGFAO66DA,48,49.55,住家用,加強磚造,62年11月27日,二層,一層 二層
RPPQMLSJRHGGFAO76DA,18,180.11,停車空間、住宅,鋼筋混凝土造,92年9月30日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPQNMLMLQHGGFAO68DA,10,.15,管理員室,鋼筋混凝土造,100年4月10日,十四層,一層
RPQNMLMLQHGGFAO68DA,10,159.86,集合住宅,鋼筋混凝土造,100年4月10日,十四層,七層 陽台 雨遮
RPQNMLMLQHGGFAO68DA,10,58.91,共有部分,鋼筋混凝土造,100年4月10日,十四層,
RPQNMLMLQHGGFAO68DA,10,28.28,共有部分,鋼筋混凝土造,100年4月10日,十四層,
RPSPMLQKQHGGFAO76DA,13,409.72,停車空間、住宅,鋼筋混凝土造,97年4月15日,三層,一層 二層 三層 陽台 雨遮 地下一層
RPROMLQLPHGGFAO56DA,27,137.46,住家用,鋼筋混凝土造,83年5月24日,六層,一層 陽台 平台 夾層
RPROMLQLPHGGFAO56DA,27,24.54,共有部分,鋼筋混凝土造,83年5月24日,六層,
RPWQMLMKQHGGFAO86DA,,100.34,住家用,加強磚造,,二層,一層 二層
RPPNMLKMOHGGFAO28DA,3,86.99,集合住宅,鋼筋混凝土造,107年5月23日,十五層,九層 陽台 雨遮
RPPNMLKMOHGGFAO28DA,3,14.40,共有部分,鋼筋混凝土造,107年5月23日,十五層,
RPPNMLKMOHGGFAO28DA,3,7.67,共有部分,鋼筋混凝土造,107年5月23日,十五層,
RPPNMLKMOHGGFAO28DA,3,45.37,共有部分,鋼筋混凝土造,107年5月23日,十五層,
