編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLLMQHGGFLE09DA,38,101.86,住商用,鋼筋混凝土造,72年12月10日,002,一層 二層 騎樓
RPUOMLSJRHGGFLE17DA,7,165.37,住宅、樓梯間,鋼筋混凝土造,103年9月1日,003,一層 二層 三層 陽台 屋頂突出物
RPVOMLSJRHGGFLE27DA,25,72.97,住家用,鋼筋混凝土造,85年4月30日,007,六層 陽台
RPVOMLSJRHGGFLE27DA,25,21.71,共有部份,鋼筋混凝土造,85年4月30日,007,
RPPOMLTJRHGGFCE58EA,33,101.03,住家用,鋼筋混凝土造,77年2月1日,004,一層 二層 三層 四層 陽台 屋頂突出物
RPXOMLTJRHGGFAE56EA,14,78.33,住家用,鋼筋混凝土造,96年5月10日,015,十一層 陽台 雨遮
RPXOMLTJRHGGFAE56EA,14,45.02,防空避難室及停車空間、屋頂突出物、樓梯間、管理委員會使用空間,鋼筋混凝土造,96年5月10日,015,
RPPNMLTJRHGGFBE38EA,18,51.81,住家用,鋼筋混凝土造,92年11月5日,014,六層 陽台 雨遮
RPPNMLTJRHGGFBE38EA,18,29.05,機械室，水箱，樓梯間，停車空間，防空避難室，管理員室，車道,鋼筋混凝土造,92年11月5日,014,
RPXOMLSJRHGGFGE07EA,27,110.19,住家用,鋼筋混凝土造,83年5月18日,016,十一層 陽台 花台
RPXOMLSJRHGGFGE07EA,27,53.91,共有部份,鋼筋混凝土造,83年5月18日,016,
RPUNMLSJRHGGFGE66EA,35,112.67,住家用,鋼筋混凝土造,75年11月15日,003,一層 二層 三層 陽台 屋頂突出物
RPWNMLTJRHGGFGE96EA,28,92.15,住家用,鋼筋混凝土造,82年12月21日,015,十二層 陽台
RPWNMLTJRHGGFGE96EA,28,41.44,共有部份,鋼筋混凝土造,82年12月21日,015,
RPRNMLKKRHGGFKE68EA,36,90.03,住商用,鋼筋混凝土造,74年11月18日,003,一層 二層 三層 騎樓
RPPNMLKKRHGGFGE08EA,,204.03,住家用,鋼筋混凝土,110年5月21日,003,一層 二層 三層 陽台 屋頂突出物
RPROMLTJRHGGFBE68EA,41,151.28,,鋼筋混凝土造,69年5月7日,004,一層 二層 三層 四層 騎樓
RPQOMLTJRHGGFDE78EA,15,58.02,住家用,鋼筋混凝土造,95年12月7日,025,十四層 陽台 雨遮
RPQOMLTJRHGGFDE78EA,15,28.07,防空避難室兼停車空間、梯廳、機械室,鋼筋混凝土造,95年12月7日,025,
RPPOMLSJRHGGFCE48EA,43,12.27,見使用執照,鋼筋混凝土造,67年8月11日,011,
RPPOMLSJRHGGFCE48EA,43,54.95,公寓住宅,鋼筋混凝土造,67年8月11日,011,十層
RPUPMLTJRHGGFAE98EA,6,156.26,集合住宅,鋼筋混凝土,105年1月20日,029,八層 陽台 雨遮
RPUPMLTJRHGGFAE98EA,6,95.71,本共有部分之項目有防空避難室兼停車空間、梯間、公共服務空間、門廊、門廳、防災中心、車道、游泳池、管理委員會使用空間、樓梯間、機械室、水箱、設備空間等１３項。,鋼筋混凝土,105年1月20日,029,
RPVNMLNJRHGGFLE66DA,22,326.57,農產品加工室,鋼骨造,88年9月28日,001,一層
RPOOMLSJRHGGFLE56DA,39,79.98,住家用,加強磚造,71年5月20日,002,一層 二層
RPSNMLTJRHGGFLE96DA,27,37.16,住家用,鋼筋混凝土造,83年7月21日,005,三層 平台
RPSNMLTJRHGGFLE96DA,27,15.82,共有部份,鋼筋混凝土造,83年7月21日,005,
RPQNMLTJRHGGFLE76DA,26,125.36,住家用,鋼筋混凝土造,84年9月1日,005,四層 陽台
RPQNMLTJRHGGFLE76DA,26,65.72,共有部份,鋼筋混凝土造,84年9月1日,005,
RPOOMLLMQHGGFLE68DA,28,84.62,住家用,鋼筋混凝土造,83年1月27日,007,七層 陽台
RPOOMLLMQHGGFLE68DA,28,35.20,共有部份,鋼筋混凝土造,83年1月27日,007,
RPSNMLNJRHGGFJE78DA,8,184.11,住家用,鋼筋混凝土造,102年7月22日,003,一層 二層 三層 陽台 見其他登記事項
RPSNMLNJRHGGFJE78DA,5,.04,守衛室,鋼筋混凝土造,105年9月8日,001,一層
RPSNMLLKRHGGFJE68DA,3,446.17,住家用,鋼筋混凝土造,107年3月13日,003,一層 二層 三層 陽台 騎樓 見其他登記事項
RPVNMLTJRHGGFJE07DA,2,260.64,住家用,鋼筋混凝土造,108年9月25日,003,一層 二層 三層 陽台 騎樓 見其他登記事項
RPQNMLKKRHGGFIE28DA,40,6.59,共有部份,鋼筋混凝土造,70年5月1日,005,
RPQNMLKKRHGGFIE28DA,40,10.94,共有部份,鋼筋混凝土造,70年5月1日,005,
RPQNMLKKRHGGFIE28DA,40,85.88,住家用,鋼筋混凝土造,70年5月1日,005,四層
RPRNMLPLQHGGFJE98DA,26,80.14,住家用,鋼筋混凝土造,84年12月30日,017,十層 陽台
RPRNMLPLQHGGFJE98DA,26,19.89,防空避難室兼停車空間、機械室、樓梯間、水箱,鋼筋混凝土造,84年12月30日,017,
RPRPMLQJRHGGFIE09DA,,79.86,集合住宅,鋼筋混凝土,110年3月2日,015,十五層 陽台 雨遮
RPRPMLQJRHGGFIE09DA,,67.26,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、公共服務空間、梯間、樓梯間、水箱、機械室等８項,鋼筋混凝土,110年3月2日,015,
RPPNMLLMQHGGFIE38DA,41,107.10,住家用,加強磚造,69年10月25日,002,一層 二層
RPUOMLSLPHGGFIE86DA,,57.19,集合住宅,鋼筋混凝土,110年3月2日,015,十五層 陽台 雨遮
RPUOMLSLPHGGFIE86DA,,55.33,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、公共服務空間、梯間、樓梯間、水箱、機械室等８項,鋼筋混凝土,110年3月2日,015,
RPVOMLLJRHGGFIE88DA,,58.03,集合住宅,鋼筋混凝土,110年3月2日,015,二層 陽台 雨遮
RPVOMLLJRHGGFIE88DA,,55.78,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、公共服務空間、梯間、樓梯間、水箱、機械室等８項,鋼筋混凝土,110年3月2日,015,
RPTOMLLJRHGGFIE68DA,,57.19,集合住宅,鋼筋混凝土,110年3月2日,015,四層 陽台 雨遮
RPTOMLLJRHGGFIE68DA,,55.33,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、公共服務空間、梯間、樓梯間、水箱、機械室等８項,鋼筋混凝土,110年3月2日,015,
RPXOMLLJRHGGFIE09DA,,80.29,集合住宅,鋼筋混凝土,110年3月2日,015,二層 陽台 雨遮
RPXOMLLJRHGGFIE09DA,,67.71,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、公共服務空間、梯間、樓梯間、水箱、機械室等８項,鋼筋混凝土,110年3月2日,015,
RPVNMLTJRHGGFHE86DA,24,40.77,住家用,鋼筋混凝土造,86年3月17日,008,三層 陽台
RPVNMLTJRHGGFHE86DA,24,25.50,防空避難室　停車空間　樓梯間　機械室　水箱,鋼筋混凝土造,86年3月17日,008,
RPUNMLKMPHGGFIE68DA,,55.86,集合住宅,鋼筋混凝土,110年3月2日,015,十一層 陽台 雨遮
RPUNMLKMPHGGFIE68DA,,54.66,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、公共服務空間、梯間、樓梯間、水箱、機械室等８項,鋼筋混凝土,110年3月2日,015,
RPXNMLMLOHGGFIE98DA,,55.86,集合住宅,鋼筋混凝土,110年3月2日,015,九層 陽台 雨遮
RPXNMLMLOHGGFIE98DA,,54.66,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、公共服務空間、梯間、樓梯間、水箱、機械室等８項,鋼筋混凝土,110年3月2日,015,
RPQQMLSJRHGGFGE09DA,28,85.18,住家用,鋼筋混凝土造,82年4月28日,010,十層 陽台
RPQQMLSJRHGGFGE09DA,28,33.13,共有部份,鋼筋混凝土造,82年4月28日,010,
RPTNMLTJRHGGFGE56DA,28,196.21,住商用,鋼筋混凝土造,82年12月22日,005,一層 二層 三層 四層 五層 陽台 平台
RPROMLKKRHGGFGE28DA,1,51.55,集合住宅,鋼骨鋼筋混凝土構造,110年2月25日,020,八層 陽台
RPROMLKKRHGGFGE28DA,1,37.95,本共有部分之項目有停車空間，防空避難室兼停車空間，梯間，車道，管委會使用空間，防災中心，門廳（兼梯廳），門廊，頂蓋型沿街步道式開放空間，樓梯間，中繼水箱等項。,鋼骨鋼筋混凝土構造,110年2月25日,020,
RPOOMLQJRHGGFGE48DA,,92.52,集合住宅,鋼筋混凝土,110年7月6日,014,四層 陽台 雨遮
RPOOMLQJRHGGFGE48DA,,77.69,本共有部分之項目有防空避難室兼停車空間，車道，管委會使用空間，梯廳，樓梯間等項。,鋼筋混凝土,110年7月6日,014,
RPSNMLSJRHGGFGE98DA,,164.87,集合住宅,鋼筋混凝土造,110年5月17日,005,一層 二層 三層 四層 五層 陽台
RPVNMLSJRHGGFGE66DA,,165.28,集合住宅,鋼筋混凝土造,110年5月17日,005,一層 二層 三層 四層 五層 陽台
RPRNMLOJRHGGFGE48DA,,93.24,集合住宅,鋼筋混凝土,110年7月6日,014,十層 陽台 雨遮
RPRNMLOJRHGGFGE48DA,,78.10,本共有部分之項目有防空避難室兼停車空間，車道，管委會使用空間，梯廳，樓梯間等項。,鋼筋混凝土,110年7月6日,014,
RPTNMLOJRHGGFGE68DA,,91.70,集合住宅,鋼筋混凝土,110年7月6日,014,十四層 陽台 雨遮
RPTNMLOJRHGGFGE68DA,,82.41,本共有部分之項目有防空避難室兼停車空間，車道，管委會使用空間，梯廳，樓梯間等項。,鋼筋混凝土,110年7月6日,014,
RPUNMLKMQHGGFGE58DA,27,99.34,商業用,鋼筋混凝土造,83年8月16日,007,一層 平台
RPUNMLKMQHGGFGE58DA,27,15.28,共有部份,鋼筋混凝土造,83年8月16日,007,
RPSOMLKMQHGGFGE48DA,45,83.87,住家用,鋼筋混凝土造,65年9月10日,004,四層
RPUNMLPLQHGGFGE98DA,,91.70,集合住宅,鋼筋混凝土,110年7月6日,014,九層 陽台 雨遮
RPUNMLPLQHGGFGE98DA,,77.27,本共有部分之項目有防空避難室兼停車空間，車道，管委會使用空間，梯廳，樓梯間等項。,鋼筋混凝土,110年7月6日,014,
RPPOMLPLQHGGFGE58DA,,93.24,集合住宅,鋼筋混凝土,110年7月6日,014,十二層 陽台 雨遮
RPPOMLPLQHGGFGE58DA,,80.44,本共有部分之項目有防空避難室兼停車空間，車道，管委會使用空間，梯廳，樓梯間等項。,鋼筋混凝土,110年7月6日,014,
RPVPMLQKQHGGFGE66DA,20,55.55,住家用,鋼筋混凝土,90年3月14日,010,四層 陽台 雨遮
RPVPMLQKQHGGFGE66DA,20,21.22,見使用執照,鋼筋混凝土,90年3月14日,010,
RPPPMLRLPHGGFGE78DA,,93.24,集合住宅,鋼筋混凝土,110年7月6日,014,十三層 陽台 雨遮
RPPPMLRLPHGGFGE78DA,,78.10,本共有部分之項目有防空避難室兼停車空間，車道，管委會使用空間，梯廳，樓梯間等項。,鋼筋混凝土,110年7月6日,014,
RPUPMLKLPHGGFGE58DA,,336.03,住家用,鋼筋混凝土,110年2月2日,005,一層 二層 三層 四層 五層 陽台 騎樓
RPXNMLPLQHGGFGE66DA,,91.70,集合住宅,鋼筋混凝土,110年7月6日,014,十二層 陽台 雨遮
RPXNMLPLQHGGFGE66DA,,77.27,本共有部分之項目有防空避難室兼停車空間，車道，管委會使用空間，梯廳，樓梯間等項。,鋼筋混凝土,110年7月6日,014,
RPVNMLQJRHGGFFE98DA,,56.37,集合住宅,鋼筋混凝土造,110年6月23日,005,四層 陽台
RPVNMLQJRHGGFFE98DA,,35.37,本共有部分之項目有昇降梯、梯廳、廁所、門廊、走廊、梯廳(走廊)、機電設備空間、樓梯間、管委會使用空間、屋頂水箱、停車空間等十一項。,鋼筋混凝土造,110年6月23日,005,
RPROMLSJRHGGFFE88DA,25,192.39,辦公室,鋼筋混凝土造,84年11月30日,012,三層 陽台
RPROMLSJRHGGFFE88DA,25,85.08,梯間，防空避難室，機械室，水箱,鋼筋混凝土造,84年11月30日,012,
RPTNMLTJRHGGFFE09DA,41,91.98,住家用,鋼筋混凝土造,70年2月10日,002,一層 二層
RPSNMLTJRHGGFFE98DA,8,237.92,住商用,鋼筋混凝土造,102年3月29日,004,一層 二層 三層 四層 騎樓
RPWNMLQJRHGGFFE09DA,,59.29,集合住宅,鋼筋混凝土造,110年6月23日,005,四層 陽台
RPWNMLQJRHGGFFE09DA,,36.40,本共有部分之項目有昇降梯、梯廳、廁所、門廊、走廊、梯廳(走廊)、機電設備空間、樓梯間、管委會使用空間、屋頂水箱、停車空間等十一項。,鋼筋混凝土造,110年6月23日,005,
RPSNMLLKRHGGFFE28DA,3,291.03,集合住宅,鋼筋混凝土造,107年6月15日,003,一層 二層 三層 陽台 屋頂突出物
RPXNMLTJQHGGFFE76DA,,140.00,住商用,加強磚造,61年3月0日,002,一層 二層
RPXNMLKKRHGGFEE58DA,5,83.88,集合住宅,鋼筋混凝土,105年11月30日,015,九層 陽台 雨遮
RPXNMLKKRHGGFEE58DA,5,56.31,本共有部分之項目有防空避難室兼停車空間、樓梯間、梯廳、停車空間（機車）、門廊、外廊、管委會使用空間、車道、水箱、機械室等共計１０項。,鋼筋混凝土,105年11月30日,015,
RPSOMLKKRHGGFEE18DA,16,82.64,住家用,鋼筋混凝土造,94年5月20日,014,九層 陽台 雨遮
RPSOMLKKRHGGFEE18DA,16,55.82,見使用執照,鋼筋混凝土造,94年5月20日,014,
RPROMLKKRHGGFEE08DA,25,211.51,住商用,鋼筋混凝土造,85年12月26日,004,一層 二層 三層 四層 陽台 騎樓 露台
RPPOMLKKRHGGFEE87DA,28,74.22,住家用,鋼筋混凝土造,82年3月11日,013,十三層 陽台
RPPOMLKKRHGGFEE87DA,28,14.52,見使用執照,鋼筋混凝土造,82年3月11日,013,
RPPNMLTJRHGGFEE58DA,20,19.72,住家用,見使用執照,90年9月7日,006,二層 陽台
RPPNMLTJRHGGFEE58DA,20,10.51,見使用執照,見使用執照,90年9月7日,006,
RPROMLTJRHGGFEE88DA,8,126.92,住家用,鋼筋混凝土造,102年12月2日,025,七層 陽台 雨遮
RPROMLTJRHGGFEE88DA,8,78.22,本共有部分之項目有防空避難室兼停車空間、停車空間、騎樓、門廳、門廊、梯間、防災中心、車道投影、管理委員會使用空間、設備空間、樓梯間、水箱、機械室、陽台、雨遮等１５項。,鋼筋混凝土造,102年12月2日,025,
RPSNMLTJRHGGFEE88DA,44,18.29,,加強磚造,66年3月10日,002,一層 二層 騎樓
RPQOMLTJRHGGFEE78DA,,210.78,住宅,鋼筋混凝土,110年4月20日,004,一層 二層 三層 四層 陽台 屋頂突出物
RPTOMLTJRHGGFEE09DA,2,63.81,集合住宅,鋼筋混凝土,109年1月10日,013,九層 陽台
RPTOMLTJRHGGFEE09DA,2,74.80,本共有部分之項目有防空避難室兼停車空間、梯間、梯廳、管委會使用空間、車道、樓梯間、機械室、水箱等８項。,鋼筋混凝土,109年1月10日,013,
RPOPMLTJRHGGFEE68DA,21,87.19,住家用,見使用執照,89年6月9日,014,四層 陽台
RPOPMLTJRHGGFEE68DA,21,36.99,見使用執照,見使用執照,89年6月9日,014,
RPQPMLTJRHGGFEE88DA,1,81.83,集合住宅,鋼筋混凝土,109年8月3日,015,十層 陽台 雨遮
RPQPMLTJRHGGFEE88DA,1,69.69,本共有部分之項目有防空避難室兼停車空間、公共服務空間、管委會使用空間、門廊、門廳、梯廳、樓電梯間、車道、樓梯間、機械室、水箱等共１１項。,鋼筋混凝土,109年8月3日,015,
RPUOMLQJRHGGFEE88DA,1,80.34,集合住宅,鋼筋混凝土,109年11月6日,018,九層 陽台 雨遮
RPUOMLQJRHGGFEE88DA,1,59.77,本共有部分之項目有防空避難室兼停車空間、停車空間、管理委員會使用空間、梯廳兼門廳、門廊計入、防災中心、投影計入、梯間、機械室、水箱等共１０項。,鋼筋混凝土,109年11月6日,018,
RPXNMLRJRHGGFEE56DA,13,55.87,住家用,鋼筋混凝土造,97年4月10日,015,十二層 陽台
RPXNMLRJRHGGFEE56DA,13,25.49,共有部份,鋼筋混凝土造,97年4月10日,015,
RPXNMLSJRHGGFEE66DA,17,14.89,見使用執照,見使用執照,93年4月13日,010,十層 陽台 雨遮
RPXNMLSJRHGGFEE66DA,17,6.64,見使用執照,見使用執照,93年4月13日,010,
RPXNMLSJRHGGFEE66DA,17,2.87,見使用執照,見使用執照,93年4月13日,,
RPQOMLLJRHGGFEE97DA,1,92.29,集合住宅,鋼筋混凝土,109年8月3日,015,五層 陽台 雨遮
RPQOMLLJRHGGFEE97DA,1,75.79,本共有部分之項目有防空避難室兼停車空間、公共服務空間、管委會使用空間、門廊、門廳、梯廳、樓電梯間、車道、樓梯間、機械室、水箱等共１１項。,鋼筋混凝土,109年8月3日,015,
RPOOMLNJRHGGFEE97DA,43,111.14,,鋼筋混凝土造,67年9月11日,003,一層 二層 三層 騎樓
RPRNMLLJRHGGFEE97DA,2,421.57,集合住宅,鋼筋混凝土,108年8月6日,005,一層 二層 三層 四層 五層 陽台 屋頂突出物
RPVQMLKMQHGGFEE78DA,1,55.55,集合住宅,鋼筋混凝土,109年11月6日,018,十八層 陽台 雨遮
RPVQMLKMQHGGFEE78DA,1,46.17,本共有部分之項目有防空避難室兼停車空間、停車空間、管理委員會使用空間、梯廳兼門廳、門廊計入、防災中心、投影計入、梯間、機械室、水箱等共１０項。,鋼筋混凝土,109年11月6日,018,
RPTNMLTLQHGGFEE09DA,14,91.70,住家用,鋼筋混凝土造,96年7月2日,007,六層 陽台
RPTNMLTLQHGGFEE09DA,14,69.35,共有部份,鋼筋混凝土造,96年7月2日,007,
RPTOMLRKQHGGFEE88DA,1,45.28,集合住宅,鋼筋混凝土,109年8月3日,015,十五層 陽台
RPTOMLRKQHGGFEE88DA,1,51.83,本共有部分之項目有防空避難室兼停車空間、公共服務空間、管委會使用空間、門廊、門廳、梯廳、樓電梯間、車道、樓梯間、機械室、水箱等共１１項。,鋼筋混凝土,109年8月3日,015,
RPQNMLLKQHGGFEE87DA,1,81.54,集合住宅,鋼筋混凝土,109年8月3日,015,六層 陽台 雨遮
RPQNMLLKQHGGFEE87DA,1,69.26,本共有部分之項目有防空避難室兼停車空間、公共服務空間、管委會使用空間、門廊、門廳、梯廳、樓電梯間、車道、樓梯間、機械室、水箱等共１１項。,鋼筋混凝土,109年8月3日,015,
RPSNMLKKRHGGFDE97DA,22,84.48,住家用,鋼筋混凝土造,88年9月8日,014,七層 陽台 雨遮
RPSNMLKKRHGGFDE97DA,22,55.78,見使用執照,鋼筋混凝土造,88年9月8日,014,
RPUOMLRKQHGGFEE98DA,1,65.49,集合住宅,鋼筋混凝土,109年8月3日,015,九層 陽台 雨遮
RPUOMLRKQHGGFEE98DA,1,59.89,本共有部分之項目有防空避難室兼停車空間、公共服務空間、管委會使用空間、門廊、門廳、梯廳、樓電梯間、車道、樓梯間、機械室、水箱等共１１項。,鋼筋混凝土,109年8月3日,015,
RPSNMLTJRHGGFDE78DA,15,58.34,住家用,鋼筋混凝土造,95年3月3日,015,十三層 陽台
RPSNMLTJRHGGFDE78DA,15,27.39,見使用執照,鋼筋混凝土造,95年3月3日,015,
RPVNMLKKRHGGFDE28DA,7,58.54,住家用,鋼筋混凝土造,103年10月2日,012,四層 陽台 雨遮
RPVNMLKKRHGGFDE28DA,7,32.88,共有部份,鋼筋混凝土造,103年10月2日,012,
RPSNMLSJRHGGFDE68DA,43,69.75,住家用,鋼筋混凝土造,67年12月16日,007,七層
RPXNMLPJRHGGFDE88DA,,82.17,集合住宅,鋼筋混凝土,110年7月9日,015,四層 陽台 雨遮
RPXNMLPJRHGGFDE88DA,,73.69,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPQNMLLKRHGGFDE87DA,34,100.23,,鋼筋混凝土造,76年5月4日,005,一層 平台 電梯樓梯間
RPQNMLLKRHGGFDE87DA,34,8.06,,鋼筋混凝土造,76年5月4日,005,
RPVPMLMJRHGGFDE58DA,50,62.08,,鋼筋混凝土造,60年2月1日,004,一層
RPPQMLLJRHGGFDE97DA,30,103.16,,鋼筋混凝土造,80年8月12日,011,九層 陽台
RPPQMLLJRHGGFDE97DA,30,31.27,,鋼筋混凝土造,80年8月12日,011,
RPQOMLLMQHGGFDE08DA,,67.92,集合住宅,鋼筋混凝土造,109年11月2日,026,八層 陽台 雨遮
RPQOMLLMQHGGFDE08DA,,49.97,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、樓梯間、儲藏室、防災中心、車道、陽台、梯廳、中繼水箱、機械室及水箱等項。,鋼筋混凝土造,109年11月2日,026,
RPXOMLLKQHGGFDE58DA,1,46.98,集合住宅,鋼筋混凝土造,109年11月2日,026,十七層 陽台
RPXOMLLKQHGGFDE58DA,1,25.78,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、樓梯間、儲藏室、防災中心、車道、陽台、梯廳、中繼水箱、機械室及水箱等項。,鋼筋混凝土造,109年11月2日,026,
RPQOMLLLPHGGFDE87DA,27,97.60,住家用,鋼筋混凝土造,83年9月8日,016,四層 陽台
RPQOMLLLPHGGFDE87DA,27,24.49,見使用執照,鋼筋混凝土造,83年9月8日,016,
RPPPMLKKQHGGFDE77DA,27,391.54,商業用,鋼筋混凝土造,83年4月21日,012,一層 二層 陽台 騎樓
RPPPMLKKQHGGFDE77DA,27,138.15,見使用執照,鋼筋混凝土造,83年4月21日,012,
RPPPMLKLQHGGFDE87DA,,84.69,集合住宅,鋼筋混凝土,110年7月9日,015,十二層 陽台 雨遮
RPPPMLKLQHGGFDE87DA,,75.01,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPQPMLLKQHGGFDE97DA,1,47.20,集合住宅,鋼筋混凝土造,109年11月2日,026,二十一層 陽台
RPQPMLLKQHGGFDE97DA,1,25.78,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、樓梯間、儲藏室、防災中心、車道、陽台、梯廳、中繼水箱、機械室及水箱等項。,鋼筋混凝土造,109年11月2日,026,
RPPNMLNLQHGGFDE97DA,22,43.80,見使用執照,鋼筋混凝土造,89年2月16日,012,
RPPNMLNLQHGGFDE97DA,22,108.27,住家用,鋼筋混凝土造,89年2月16日,012,九層 陽台
RPOOMLKMQHGGFDE77DA,,61.81,集合住宅,鋼筋混凝土,110年7月9日,015,七層 陽台
RPOOMLKMQHGGFDE77DA,,33.60,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPVNMLKMQHGGFDE38DA,,86.49,集合住宅,鋼筋混凝土,110年7月9日,015,七層 陽台 雨遮
RPVNMLKMQHGGFDE38DA,,76.05,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPVPMLSLPHGGFDE56DA,,82.17,集合住宅,鋼筋混凝土,110年7月9日,015,十三層 陽台 雨遮
RPVPMLSLPHGGFDE56DA,,73.69,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPXNMLLMQHGGFDE68DA,1,47.28,集合住宅,鋼筋混凝土造,109年11月2日,026,二十五層 陽台
RPXNMLLMQHGGFDE68DA,1,28.22,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、樓梯間、儲藏室、防災中心、車道、陽台、梯廳、中繼水箱、機械室及水箱等項。,鋼筋混凝土造,109年11月2日,026,
RPTPMLSLPHGGFDE98DA,,82.17,集合住宅,鋼筋混凝土,110年7月9日,015,十一層 陽台 雨遮
RPTPMLSLPHGGFDE98DA,,73.69,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPOOMLLMQHGGFDE87DA,1,50.12,集合住宅,鋼筋混凝土造,109年11月2日,026,二十一層 陽台
RPOOMLLMQHGGFDE87DA,1,26.88,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、樓梯間、儲藏室、防災中心、車道、陽台、梯廳、中繼水箱、機械室及水箱等項。,鋼筋混凝土造,109年11月2日,026,
RPUPMLSLPHGGFDE09DA,,82.17,集合住宅,鋼筋混凝土,110年7月9日,015,十二層 陽台 雨遮
RPUPMLSLPHGGFDE09DA,,73.69,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPPOMLLMQHGGFDE97DA,1,42.51,集合住宅,鋼筋混凝土造,109年11月2日,026,二十五層 陽台
RPPOMLLMQHGGFDE97DA,1,23.34,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、門廳兼梯廳、樓梯間、儲藏室、防災中心、車道、陽台、梯廳、中繼水箱、機械室及水箱等項。,鋼筋混凝土造,109年11月2日,026,
RPQOMLTLPHGGFDE68DA,,84.69,集合住宅,鋼筋混凝土,110年7月9日,015,三層 陽台 雨遮
RPVTMLMLPHGGFDE98DA,,77.94,集合住宅,鋼筋混凝土,110年7月9日,015,六層 陽台 雨遮
RPQOMLTLPHGGFDE68DA,,75.01,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPVTMLMLPHGGFDE98DA,,71.48,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPROMLTLPHGGFDE78DA,,84.69,集合住宅,鋼筋混凝土,110年7月9日,015,四層 陽台 雨遮
RPROMLTLPHGGFDE78DA,,75.01,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPRPMLNLPHGGFDE28DA,,77.94,集合住宅,鋼筋混凝土,110年7月9日,015,七層 陽台 雨遮
RPRPMLNLPHGGFDE28DA,,71.48,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPVNMLQLPHGGFDE78DA,,77.94,集合住宅,鋼筋混凝土,110年7月9日,015,九層 陽台 雨遮
RPVNMLQLPHGGFDE78DA,,71.48,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPXOMLQLPHGGFDE09DA,,77.94,集合住宅,鋼筋混凝土,110年7月9日,015,十三層 陽台 雨遮
RPXOMLQLPHGGFDE09DA,,71.48,本共有部分之項目有防空避難室兼停車空間、車道、門廳、門廊、管委會使用空間、公共服務空間、樓梯間、機械室、水箱等項。,鋼筋混凝土,110年7月9日,015,
RPRPMLQLPHGGFDE58DA,,86.49,集合住宅,鋼筋混凝土,110年7月9日,015,三層 陽台 雨遮
