編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSQMLTJQHGGFBH09DA,21,194.60,住家用,鋼筋混凝土造,89年9月21日,四層,一層 二層 三層 四層 陽台
RPQRMLNLQHGGFBH58DA,27,190.49,住家用,鋼筋混凝土造,83年4月27日,四層,一層 二層 三層 四層 陽台 平台 露台
RPORMLLMQHGGFBH28DA,9,256.89,集合住宅、集合住宅（附屬停車空間）,鋼筋混凝土造,101年9月30日,五層,一層 二層 三層 四層 五層 雨遮 屋簷
RPXWMLNLQHGGFBH17DA,14,83.53,住家用,鋼筋混凝土造,96年10月25日,八層,二層 陽台 雨遮
RPXWMLNLQHGGFBH17DA,14,14.28,共有部分,鋼筋混凝土造,96年10月25日,八層,
RPXWMLNLQHGGFBH17DA,14,49.28,共有部分,鋼筋混凝土造,96年10月25日,八層,
RPXOMLQLQHGGFBH66DA,32,97.79,住家用,鋼筋混凝土造,78年10月18日,五層,五層 陽台 花台
RPXOMLQLQHGGFBH66DA,32,9.82,共有部分,鋼筋混凝土造,78年10月18日,五層,
RPXOMLQLQHGGFBH66DA,31,17.22,汽車停車場,鋼筋混凝土造,79年5月4日,五層,地下層
RPXOMLQLQHGGFBH66DA,31,42.64,共有部分,鋼筋混凝土造,79年5月4日,五層,
RPPOMLSKQHGGFBH58DA,27,99.90,住家用,鋼筋混凝土造,83年9月24日,十六層,八層 陽台 花台
RPPOMLSKQHGGFBH58DA,27,5.11,共有部分,鋼筋混凝土造,83年9月24日,十六層,
RPPOMLSKQHGGFBH58DA,27,14.10,共有部分,鋼筋混凝土造,83年9月24日,十六層,
RPQNMLPJRHGGFBH28DA,28,111.18,住家用,鋼筋混凝土造,82年12月24日,五層,四層 陽台 花台
RPQNMLPJRHGGFBH28DA,28,4.47,共有部分,鋼筋混凝土造,82年12月24日,五層,
RPQNMLPJRHGGFBH28DA,28,20.44,共有部分,鋼筋混凝土造,82年12月24日,五層,
RPPOMLLJRHGGFBH87DA,,159.35,住宅（附屬停車空間）、住宅、梯間,鋼筋混凝土造,110年6月7日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPORMLQJRHGGFBH58DA,18,231.89,集合住宅、空調機房、停車空間,鋼筋混凝土造,92年6月3日,四層,一層 二層 三層 四層 陽台 平台 雨遮 地下層
RPORMLQJRHGGFBH58DA,18,22.61,共有部分,鋼筋混凝土造,92年6月3日,四層,
RPORMLQJRHGGFBH58DA,18,2.40,共有部分,鋼筋混凝土造,92年6月3日,四層,
RPPNMLRJRHGGFBH38DA,,83.57,集合住宅,鋼筋混凝土造,110年5月28日,十層,九層 陽台
RPPNMLRJRHGGFBH38DA,,71.33,共有部分主要用途有：管委會使用空間、梯廳、車道、梯間、機房、水箱、防空避難室兼停車空間、台電配電室、資源回收室、電信室、發電機室、蓄水池、噴灌水塔泵浦室、消防泵浦室、停車空間、汙水機房等１６項,鋼筋混凝土造,110年5月28日,十層,
RPTRMLRJRHGGFBH56DA,30,9.25,共有部分,鋼筋混凝土造,80年11月25日,五層,
RPTRMLRJRHGGFBH56DA,30,59.05,住家用,鋼筋混凝土造,80年11月25日,五層,四層 陽台
RPOSMLRJRHGGFBH78DA,27,34.86,住家用,鋼筋混凝土造,83年12月9日,十層,四層 陽台
RPOSMLRJRHGGFBH78DA,27,9.57,共有部分,鋼筋混凝土造,83年12月9日,十層,
RPOSMLRJRHGGFBH78DA,27,2.67,共有部分,鋼筋混凝土造,83年12月9日,十層,
RPTTMLRJRHGGFBH76DA,8,54.15,集合住宅,鋼筋混凝土造,102年8月22日,十層,四層 陽台
RPTTMLRJRHGGFBH76DA,8,37.94,本共有部份之項目有：停車空間兼防空避難室、停車空間、台電配電場所、電信室、污水機房、消防機械室、梯廳、發電機室、機械室、管委會使用空間、車道、清水池、陽台、日用品零售、辦公室等共１５項,鋼筋混凝土造,102年8月22日,十層,
RPTTMLRJRHGGFBH76DA,8,10.96,本共有部份之項目有：樓梯間、水箱、機械室、電梯機房、走廊等共五項,鋼筋混凝土造,102年8月22日,十層,
RPTNMLSJRHGGFBH88DA,7,92.43,集合住宅,鋼筋混凝土造,103年6月28日,十三層,四層 陽台 雨遮
