編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLOKRHGGFAD08DA,30,8.70,共有部分,鋼筋混凝土造,80年5月17日,八層,
RPPNMLLKRHGGFAD37DA,6,89.17,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,二十四層 陽台 雨遮
RPPNMLLKRHGGFAD37DA,6,70.53,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPRNMLKKRHGGFAD47DA,,99.97,集合住宅,鋼筋混凝土構造,110年6月23日,十四層,八層 陽台 雨遮
RPRNMLKKRHGGFAD47DA,,70.47,本共有部分之項目有管委會使用空間、梯廳、走廊、安全梯、機車停車區、門廊、車道、樓梯間、機械室、水箱、停車空間、防空避難室兼停車空間。,鋼筋混凝土構造,110年6月23日,十四層,
RPUPMLSJRHGGFAD68DA,,93.03,集合住宅,鋼筋混凝土構造,110年6月23日,十四層,十三層 陽台 雨遮
RPUPMLSJRHGGFAD68DA,,66.71,本共有部分之項目有管委會使用空間、梯廳、走廊、安全梯、機車停車區、門廊、車道、樓梯間、機械室、水箱、停車空間、防空避難室兼停車空間。,鋼筋混凝土構造,110年6月23日,十四層,
RPWNMLLKRHGGFAD08DA,35,116.03,住家用,鋼筋混凝土造,75年3月27日,三層,一層 二層 三層 陽台
RPVPMLNLQHGGFAD38DA,28,23.00,共有部分,鋼筋混凝土造,82年10月18日,七層,
RPVPMLNLQHGGFAD38DA,28,11.62,共有部分,鋼筋混凝土造,82年10月18日,七層,
RPVPMLNLQHGGFAD38DA,28,89.44,住家用,鋼筋混凝土造,82年10月18日,七層,七層 陽台
RPXNMLMJRHGGFAD18DA,6,89.45,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,十八層 陽台 雨遮
RPXNMLMJRHGGFAD18DA,6,70.53,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,
RPPNMLSLQHGGFAD08DA,32,34.65,住家用,鋼筋混凝土造,78年8月3日,十層,九層 陽台
RPPNMLSLQHGGFAD08DA,32,5.52,共有部分,鋼筋混凝土造,78年8月3日,十層,
RPPNMLSLQHGGFAD08DA,32,.78,共有部分,鋼筋混凝土造,78年8月3日,十層,
RPOOMLLMQHGGFAD47DA,,53.14,集合住宅,鋼筋混凝土構造,110年5月7日,五層,四層 陽台
RPOOMLLMQHGGFAD47DA,,23.62,本共有部分之項目有安全梯、昇降機、梯廳、管理維護空間、停車空間、樓梯間等６項。,鋼筋混凝土構造,110年5月7日,五層,
RPPNMLLKPHGGFAD17DA,21,45.36,共有部分,鋼筋混凝土造,89年4月6日,二十三層,
RPPNMLLKPHGGFAD17DA,21,102.34,集合住宅,鋼筋混凝土造,89年4月6日,二十三層,五層 陽台
RPPNMLLKPHGGFAD17DA,21,20.20,樓梯間,鋼筋混凝土造,89年4月6日,二十三層,
RPPNMLOKQHGGFAD57DA,15,272.66,店舖、住宅,ＲＣ造,95年7月5日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮
RPTPMLMJRHGGFAD97DA,27,58.64,共有部分,鋼筋混凝土造,83年11月7日,九層,
RPTPMLMJRHGGFAD97DA,27,142.99,住商用,鋼筋混凝土造,83年11月7日,九層,一層 二層 三層 陽台 平台
RPPNMLNLPHGGFAD47DA,3,183.31,集合住宅,鋼筋混凝土構造,107年6月15日,二十一層,三層 陽台
RPPNMLNLPHGGFAD47DA,3,142.34,本共有部分之項目有門廳、門廊、儲藏室、樓梯間、管道間、梯廳、管委會空間、機械室、水箱、防空避難室兼停車空間、停車空間、陽台。,鋼筋混凝土構造,107年6月15日,二十一層,
RPQNMLNLPHGGFAD57DA,3,179.88,集合住宅,鋼筋混凝土構造,107年6月15日,二十一層,三層 陽台
RPQNMLNLPHGGFAD57DA,3,140.87,本共有部分之項目有門廳、門廊、儲藏室、樓梯間、管道間、梯廳、管委會空間、機械室、水箱、防空避難室兼停車空間、停車空間、陽台。,鋼筋混凝土構造,107年6月15日,二十一層,
RPORMLTJRHGGFAD38DA,,77.02,集合住宅,鋼筋混凝土構造,110年7月27日,十九層,八層 陽台 雨遮
RPORMLTJRHGGFAD38DA,,77.68,共有部分之項目有防災中心、公共服務空間、管委會、中繼室、門廊、車道、管道間、垃圾暫存空間、梯間、樓梯間、昇降機間、機械室、水箱、停車空間、防空避難室兼停車空間,鋼筋混凝土構造,110年7月27日,十九層,
RPQOMLSLPHGGFAD18DA,5,231.68,集合住宅,鋼筋混凝土構造,105年4月11日,二十三層,十五層 陽台
RPQOMLSLPHGGFAD18DA,5,157.33,共有部分項目包括：有樓梯間、門廊、外廊、門廳、共同維護管理空間、停車空間、防空避難室兼停車空間、機械室、水箱、陽台、雨遮、梯廳。,鋼筋混凝土構造,105年4月11日,二十三層,
RPQRMLTJRHGGFAD58DA,,49.21,集合住宅,鋼筋混凝土構造,110年7月27日,十九層,十五層 陽台 雨遮
RPQRMLTJRHGGFAD58DA,,53.59,共有部分之項目有防災中心、公共服務空間、管委會、中繼室、門廊、車道、管道間、垃圾暫存空間、梯間、樓梯間、昇降機間、機械室、水箱、停車空間、防空避難室兼停車空間,鋼筋混凝土構造,110年7月27日,十九層,
RPROMLOKRHGGFAD97DA,53,94.95,住工用,加強磚造,57年6月1日,二層,一層 二層
RPVPMLLJRHGGFAD08DA,5,.60,店舖,鋼筋混凝土構造,106年1月24日,二十六層,一層 陽台
RPVPMLLJRHGGFAD08DA,5,.40,店舖,鋼筋混凝土構造,106年1月24日,二十六層,一層 陽台
RPVPMLLJRHGGFAD08DA,5,86.39,集合住宅,鋼筋混凝土構造,106年1月24日,二十六層,八層 陽台 雨遮
RPVPMLLJRHGGFAD08DA,5,.00,本共有部分之項目：防空避難室、停車空間、機房、樓梯間、機械房、水箱、門廳、梯間、管委會使用空間、水池、防災中心等。,鋼筋混凝土構造,106年1月24日,二十六層,
RPVPMLLJRHGGFAD08DA,5,.00,本共有部分之項目：防空避難室、停車空間、機房、樓梯間、機械房、水箱、門廳、梯間、管委會使用空間、水池、防災中心等。,鋼筋混凝土構造,106年1月24日,二十六層,
RPVPMLLJRHGGFAD08DA,5,72.53,本共有部分之項目：防空避難室、停車空間、機房、樓梯間、機械房、水箱、門廳、梯間、管委會使用空間、水池、防災中心等。,鋼筋混凝土構造,106年1月24日,二十六層,
RPOOMLOKRHGGFAD67DA,23,59.21,住家用,鋼筋混凝土造,87年12月3日,十四層,十一層 陽台
RPOOMLOKRHGGFAD67DA,23,16.87,共有部分,鋼筋混凝土造,87年12月3日,十四層,
RPWRMLNKRHGGFAD68DA,48,142.61,住商用,加強磚造,62年11月28日,三層,一層 二層 三層 地下層
RPQNMLOKRHGGFAD77DA,5,.40,店舖,鋼筋混凝土構造,106年1月24日,二十六層,一層 陽台
RPQNMLOKRHGGFAD77DA,5,.27,店舖,鋼筋混凝土構造,106年1月24日,二十六層,一層 陽台
RPQNMLOKRHGGFAD77DA,5,57.92,集合住宅,鋼筋混凝土構造,106年1月24日,二十三層,三層 陽台 雨遮
RPQNMLOKRHGGFAD77DA,5,.00,本共有部分之項目：防空避難室、停車空間、機房、樓梯間、機械房、水箱、門廳、梯間、管委會使用空間、水池、防災中心等。,鋼筋混凝土構造,106年1月24日,二十六層,
RPQNMLOKRHGGFAD77DA,5,.00,本共有部分之項目：防空避難室、停車空間、機房、樓梯間、機械房、水箱、門廳、梯間、管委會使用空間、水池、防災中心等。,鋼筋混凝土構造,106年1月24日,二十六層,
RPQNMLOKRHGGFAD77DA,5,28.04,本共有部分之項目：防空避難室、停車空間、機房、樓梯間、機械房、水箱、門廳、梯間、管委會使用空間、水池、防災中心等。,鋼筋混凝土構造,106年1月24日,二十六層,
RPVSMLNKRHGGFAD68DA,,73.42,集合住宅,鋼筋混凝土構造,110年7月27日,十九層,八層 陽台 雨遮
