鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
草屯鎮,房地(土地+建物),南投縣草屯鎮忠孝街２７７號,41.86,都市：其他:住宅區,,,1100814,土地1建物1車位0,一層，二層，三層，騎樓,九層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0830316,225.47,4,2,3,有,無,10300000,45682,,0.0,0,,RPTNMLLJRHGGFBM68DA,153.71,21.73,0.0,無,
南投市,土地,新豐段1008地號,107.17,都市：其他:住宅區,,,1100713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2420000,22581,,0.0,0,,RPRNMLRKQHGGFAM98DA,0.0,0.0,0.0,無,
中寮鄉,房地(土地+建物),南投縣中寮鄉永樂路１１３之１１號,4906.0,,山坡地保育區,農牧用地,1100508,土地3建物1車位0,全,一層,透天厝,農舍,磚造,0840415,76.5,3,2,2,有,無,7800000,101961,,0.0,0,,RPPNMLLJRHGGFAM18DA,76.5,0.0,0.0,無,
中寮鄉,房地(土地+建物),南投縣中寮鄉龍南路３５７之１８號,7383.0,,山坡地保育區,農牧用地,1100428,土地2建物1車位0,全,一層,透天厝,農舍,加強磚造,0861217,171.48,3,2,2,有,無,8500000,49568,,0.0,0,,RPUNMLMJRHGGFAM78DA,171.48,0.0,0.0,無,
中寮鄉,土地,龍眼林段800-217地號,334.0,,山坡地保育區,農牧用地,1100619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6567275,19663,,0.0,0,,RPUNMLQJRHGGFAM56DA,0.0,0.0,0.0,無,014
中寮鄉,土地,先驅段2130地號,5380.0,,山坡地保育區,農牧用地,1100818,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,669,,0.0,0,,RPSNMLQLQHGGFAM09DA,0.0,0.0,0.0,無,015
草屯鎮,房地(土地+建物),南投縣草屯鎮玉成路６４號,87.4,,山坡地保育區,丙種建築用地,1100902,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0860530,187.12,4,3,5,有,無,6080000,32493,,0.0,0,,RPRNMLMJRHGGFBM58DA,177.93,9.19,0.0,無,
名間鄉,土地,名竹段571-1地號,2256.04,,特定農業區,農牧用地,1100405,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,2128,,0.0,0,,RPTNMLNKRHGGFAM88DA,0.0,0.0,0.0,無,
名間鄉,土地,新光段1075地號,1089.98,,鄉村區,乙種建築用地,1100809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,11927,,0.0,0,未登記建物；,RPPOMLNKRHGGFAM58DA,0.0,0.0,0.0,無,016
草屯鎮,房地(土地+建物),南投縣草屯鎮富林路一段３３巷８號,150.32,都市：其他:住宅區,,,1100819,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0950707,208.55,4,3,3,有,有,10500000,50348,,0.0,0,,RPVNMLTKQHGGFBM07DA,190.22,18.33,0.0,無,
草屯鎮,房地(土地+建物),南投縣草屯鎮三層巷２０號,11528.39,,山坡地保育區,丁種建築用地,1100602,土地6建物1車位0,全,三層,透天厝,廠房、廠房附屬空間〈餐廳、宿舍、辦公室〉,鋼骨鋼筋混凝土造、鋼筋混凝土造,0971022,5130.12,0,0,0,無,無,301500000,58771,,0.0,0,土地價金貳億伍仟壹佰伍拾萬元整；建物價金伍仟萬元整,RPUNMLOJQHGGFBM98DA,5055.13,74.99,0.0,無,
埔里鎮,土地,南村段421地號,880.27,,特定農業區,農牧用地,1100708,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1550000,1761,,0.0,0,農作物；,RPUNMLLJRHGGFCM88DA,0.0,0.0,0.0,無,
埔里鎮,土地,吉段928-1地號,67.28,,特定農業區,甲種建築用地,1100907,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,610500,9074,,0.0,0,,RPPNMLOKRHGGFCM78DA,0.0,0.0,0.0,無,
國姓鄉,土地,北山段300地號,207.9,,山坡地保育區,丙種建築用地,1100821,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4929000,23709,,0.0,0,出賣範圍包含未辦保存登記建物及周遭佔用未承租國有土地,RPTNMLOKRHGGFCM56DA,0.0,0.0,0.0,無,
埔里鎮,土地,吉段923地號,920.84,,特定農業區,甲種建築用地,1100726,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11699100,12705,,0.0,0,,RPVNMLOKRHGGFCM76DA,0.0,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮蘭陽街５８巷１５號,61.87,,鄉村區,乙種建築用地,1100810,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700113,94.2,2,2,1,有,無,2900000,30786,,0.0,0,,RPPNMLNKRHGGFCM68DA,94.2,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮中正三路８６號,58.24,都市：其他:住宅區,,,1100804,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,0661012,143.43,4,2,2,有,無,3000000,20916,,0.0,0,,RPRNMLRJRHGGFCM56DA,143.43,0.0,0.0,無,
國姓鄉,房地(土地+建物),南投縣國姓鄉中正路一段２７０號,70.59,,山坡地保育區,丙種建築用地,1100905,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690515,118.45,3,2,2,有,無,2200000,18573,,0.0,0,頂樓加蓋；,RPVNMLQJRHGGFCM86DA,118.45,0.0,0.0,無,
國姓鄉,房地(土地+建物),南投縣國姓鄉長壽巷７８之６號,45.47,,鄉村區,乙種建築用地,1100908,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0820421,19.03,3,2,2,有,無,1750000,91960,,0.0,0,未登記建物；,RPROMLSJRHGGFCM76DA,19.03,0.0,0.0,無,
埔里鎮,土地,史港段508地號,564.83,,特定農業區,甲種建築用地,1100401,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8400000,14872,,0.0,0,,RPPNMLPKRHGGFCM88DA,0.0,0.0,0.0,無,
埔里鎮,土地,水尾段852-16地號,4125.0,,山坡地保育區,農牧用地,1100825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7237000,1754,,0.0,0,,RPQNMLPKRHGGFCM98DA,0.0,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮西安路一段２５９號,142.05,都市：其他:住宅區,,,1100716,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0901024,292.84,5,2,4,有,無,11500000,39271,,0.0,0,,RPSNMLPKRHGGFCM56DA,269.93,22.91,0.0,無,
竹山鎮,土地,吉祥段164-14地號,166.51,都市：其他:工業區,,,1100715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4029542,24200,,0.0,0,,RPTNMLNKRHGGFDM56DA,0.0,0.0,0.0,無,
竹山鎮,土地,吉祥段164-15地號,406.12,都市：其他:工業區,,,1100715,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7061266,17387,,0.0,0,,RPUNMLNKRHGGFDM66DA,0.0,0.0,0.0,無,017
竹山鎮,土地,吉祥段164-15地號,203.06,都市：其他:工業區,,,1100715,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3530633,17387,,0.0,0,,RPVNMLNKRHGGFDM76DA,0.0,0.0,0.0,無,017
集集鎮,房地(土地+建物),南投縣集集鎮洞角巷２７之１６號,9169.47,,一般農業區,農牧用地,1100318,土地5建物1車位0,全,一層,透天厝,自用農舍,ＲＣ加強磚造,0890418,252.21,5,2,3,有,無,31800000,126085,,0.0,0,未登記建物；,RPQNMLLJRHGGFEM68DA,252.21,0.0,0.0,無,
竹山鎮,土地,德興段1080地號,464.59,,鄉村區,乙種建築用地,1100521,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1393770,3000,,0.0,0,,RPQNMLOKRHGGFDM98DA,0.0,0.0,0.0,無,
竹山鎮,土地,德興段1079地號,679.77,,鄉村區,乙種建築用地,1100730,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2039310,3000,,0.0,0,,RPQOMLNKRHGGFDM98DA,0.0,0.0,0.0,無,
竹山鎮,土地,德興段1045地號,64.93,,鄉村區,乙種建築用地,1100729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,194790,3000,,0.0,0,,RPROMLNKRHGGFDM09DA,0.0,0.0,0.0,無,
竹山鎮,土地,德興段1036地號,58.22,,鄉村區,乙種建築用地,1100730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,174660,3000,,0.0,0,,RPSOMLNKRHGGFDM56DA,0.0,0.0,0.0,無,
草屯鎮,房地(土地+建物),南投縣草屯鎮永安路８０巷５８號,1050.15,,特定農業區,農牧用地,1100726,土地1建物1車位0,全,三層,透天厝,農舍、樓梯間,鋼筋混凝土造,1091225,270.04,4,2,5,有,無,24280000,89913,,0.0,0,,RPTNMLNKRHGGFBM09EA,251.08,18.96,0.0,無,
竹山鎮,土地,江西林段籐湖小段355地號,3243.0,,山坡地保育區,農牧用地,1100908,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,616170,190,,0.0,0,,RPUNMLOKRHGGFDM86EA,0.0,0.0,0.0,無,
埔里鎮,土地,新福興69地號,2078.81,,特定專用區,遊憩用地,1100831,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40121033,19300,,0.0,0,政府機關標讓售；,RPPNMLQKRHGGFCM09EA,0.0,0.0,0.0,無,
信義鄉,土地,沙里仙段383地號,9980.0,,國家公園區,,1100908,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,220,,0.0,0,,RPPNMLPKRHGGFEM09DA,0.0,0.0,0.0,無,
中寮鄉,土地,八杞仙段211-6地號,2910.0,,山坡地保育區,農牧用地,1100906,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,1271,,0.0,0,,RPPNMLOKRHGGFAM68EA,0.0,0.0,0.0,無,019
中寮鄉,房地(土地+建物),南投縣中寮鄉永平路８５之１２號,2675.0,,山坡地保育區,農牧用地,1100830,土地1建物1車位0,全,一層,透天厝,農舍,鋼鐵造有牆,0900207,81.75,2,1,1,有,無,3000000,36697,,0.0,0,,RPQNMLOKRHGGFAM78EA,81.75,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市祖祠路２０４號,72.0,都市：其他:住宅區,,,1100901,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0900308,172.25,5,1,3,有,無,8000000,46444,,0.0,0,,RPVNMLOKRHGGFAM66EA,156.51,15.74,0.0,無,
竹山鎮,土地,德興段1049地號,298.24,,鄉村區,乙種建築用地,1100524,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,894720,3000,,0.0,0,,RPPNMLOKRHGGFDM88DA,0.0,0.0,0.0,無,
竹山鎮,土地,桂南段897地號,151.74,,鄉村區,乙種建築用地,1100911,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,3954,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLPKRHGGFDM66DA,0.0,0.0,0.0,無,
竹山鎮,土地,德興段1076地號,231.41,,鄉村區,乙種建築用地,1100903,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1332780,5759,,0.0,0,,RPWNMLNKRHGGFDM86DA,0.0,0.0,0.0,無,
竹山鎮,土地,德興段171地號,272.77,,鄉村區,乙種建築用地,1100828,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,818310,3000,,0.0,0,,RPOOMLNKRHGGFDM78DA,0.0,0.0,0.0,無,
竹山鎮,土地,德興段209地號,1318.46,,特定農業區,農牧用地,1100730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1739310,1319,,0.0,0,未登記建物；,RPPOMLNKRHGGFDM88DA,0.0,0.0,0.0,無,
竹山鎮,土地,大鞍段376地號,3131.67,,山坡地保育區,農牧用地,1100816,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,1118,,0.0,0,農作物；,RPPNMLRJRHGGFDM09DA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮竹山路１７０號,108.0,都市：其他:商業區,,,1100819,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0701007,231.29,4,3,3,有,無,6650000,28752,,0.0,0,,RPPNMLNKRHGGFDM78DA,231.29,0.0,0.0,無,020
草屯鎮,土地,土城段686地號,478.62,,鄉村區,乙種建築用地,1100516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4700000,9820,,0.0,0,,RPRNMLOKRHGGFBM88DA,0.0,0.0,0.0,無,
草屯鎮,土地,將軍段552-2地號,611.21,都市：其他:農業區,,,1100818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6100000,9980,,0.0,0,,RPTNMLOKRHGGFBM09DA,0.0,0.0,0.0,無,
魚池鄉,房地(土地+建物),南投縣魚池鄉大雁巷３３之１３號,2832.0,,山坡地保育區,農牧用地,1100805,土地2建物1車位0,全,一層,透天厝,農舍,鋼骨造,1051213,177.01,6,0,6,有,無,20406000,115282,,0.0,0,其他增建；,RPSNMLLKQHGGFCM68DA,177.01,0.0,0.0,無,
中寮鄉,土地,福山段261地號,5470.0,,山坡地保育區,農牧用地,1100605,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7800000,1426,,0.0,0,,RPTNMLOKRHGGFAM98DA,0.0,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市復興路５１２號,130.0,都市：其他:住宅區,,,1100814,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0700827,162.42,4,2,2,有,無,11200000,68957,,0.0,0,,RPVNMLOKRHGGFAM56DA,162.42,0.0,0.0,無,
草屯鎮,房地(土地+建物),南投縣草屯鎮成功路一段４８４巷３２號,96.0,都市：其他:倉儲區,,,1100724,土地1建物1車位0,全,三層,透天厝,倉庫、樓梯間,鋼筋混凝土造,1100604,188.93,4,3,5,有,無,13300000,70396,,0.0,0,,RPPNMLOLPHGGFBM58DA,175.53,13.4,0.0,無,
南投市,房地(土地+建物),南投縣南投市文化南路２３３巷２６弄１８號,269.1,都市：其他:住宅區,,,1100721,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060621,317.85,4,3,5,有,無,25000000,78653,,0.0,0,本標的部份為私設道路用地,RPSNMLSLPHGGFAM56DA,307.71,10.14,0.0,無,021
南投市,房地(土地+建物),南投縣南投市學府八街３號,132.29,都市：其他:第四種住宅區,,,1100729,土地1建物1車位0,全,四層,透天厝,住宅、停車空間,鋼筋混凝土造,1020814,252.59,5,2,5,有,無,21000000,83139,,0.0,0,,RPRNMLMJQHGGFAM38DA,233.05,19.54,0.0,有,
名間鄉,房地(土地+建物),南投縣名間鄉名松路一段５９４號,89.05,,鄉村區,乙種建築用地,1100701,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0680309,123.66,3,2,2,有,無,3600000,29112,,0.0,0,,RPUNMLRJRHGGFAM66DA,123.66,0.0,0.0,無,022
